Year,Race,Pos,No,Driver,Car,Laps,Time/Retired,PTS,Country,Circuit,Type,Direction,Location,Last length used,Turns,Grands Prix,Grands Prix held
2002,731,NC,9,Giancarlo Fisichella FIS,Jordan Honda,59.0,DNF,0.0,Germany,Nürburgring,Race circuit,Clockwise,Nürburg,5.148 km (3.199 mi),15,"German Grand Prix,European Grand Prix,Luxembourg Grand Prix,Eifel Grand Prix",41
2002,731,NC,4,Kimi Räikkönen RAI,McLaren Mercedes,59.0,DNF,0.0,Germany,AVUS,Road circuit,Anti-clockwise,Berlin,8.300 km (5.157 mi),4,German Grand Prix,1
2002,731,NC,4,Kimi Räikkönen RAI,McLaren Mercedes,59.0,DNF,0.0,Germany,Hockenheimring,Race circuit,Clockwise,Hockenheim,4.574 km (2.842 mi),16,German Grand Prix,37
2002,731,NC,4,Kimi Räikkönen RAI,McLaren Mercedes,59.0,DNF,0.0,Germany,Nürburgring,Race circuit,Clockwise,Nürburg,5.148 km (3.199 mi),15,"German Grand Prix,European Grand Prix,Luxembourg Grand Prix,Eifel Grand Prix",41
2002,731,NC,16,Eddie Irvine IRV,Jaguar Cosworth,57.0,DNF,0.0,Germany,AVUS,Road circuit,Anti-clockwise,Berlin,8.300 km (5.157 mi),4,German Grand Prix,1
2002,731,NC,16,Eddie Irvine IRV,Jaguar Cosworth,57.0,DNF,0.0,Germany,Hockenheimring,Race circuit,Clockwise,Hockenheim,4.574 km (2.842 mi),16,German Grand Prix,37
2002,731,NC,16,Eddie Irvine IRV,Jaguar Cosworth,57.0,DNF,0.0,Germany,Nürburgring,Race circuit,Clockwise,Nürburg,5.148 km (3.199 mi),15,"German Grand Prix,European Grand Prix,Luxembourg Grand Prix,Eifel Grand Prix",41
2002,731,NC,21,Enrique Bernoldi BER,Arrows Cosworth,48.0,DNF,0.0,Germany,AVUS,Road circuit,Anti-clockwise,Berlin,8.300 km (5.157 mi),4,German Grand Prix,1
2002,731,NC,21,Enrique Bernoldi BER,Arrows Cosworth,48.0,DNF,0.0,Germany,Hockenheimring,Race circuit,Clockwise,Hockenheim,4.574 km (2.842 mi),16,German Grand Prix,37
2002,731,NC,21,Enrique Bernoldi BER,Arrows Cosworth,48.0,DNF,0.0,Germany,Nürburgring,Race circuit,Clockwise,Nürburg,5.148 km (3.199 mi),15,"German Grand Prix,European Grand Prix,Luxembourg Grand Prix,Eifel Grand Prix",41
2002,731,NC,12,Olivier Panis PAN,BAR Honda,39.0,DNF,0.0,Germany,AVUS,Road circuit,Anti-clockwise,Berlin,8.300 km (5.157 mi),4,German Grand Prix,1
2002,731,NC,12,Olivier Panis PAN,BAR Honda,39.0,DNF,0.0,Germany,Hockenheimring,Race circuit,Clockwise,Hockenheim,4.574 km (2.842 mi),16,German Grand Prix,37
2002,731,NC,12,Olivier Panis PAN,BAR Honda,39.0,DNF,0.0,Germany,Nürburgring,Race circuit,Clockwise,Nürburg,5.148 km (3.199 mi),15,"German Grand Prix,European Grand Prix,Luxembourg Grand Prix,Eifel Grand Prix",41
2002,731,NC,14,Jarno Trulli TRU,Renault,36.0,DNF,0.0,Germany,AVUS,Road circuit,Anti-clockwise,Berlin,8.300 km (5.157 mi),4,German Grand Prix,1
2002,731,NC,14,Jarno Trulli TRU,Renault,36.0,DNF,0.0,Germany,Hockenheimring,Race circuit,Clockwise,Hockenheim,4.574 km (2.842 mi),16,German Grand Prix,37
2002,731,NC,14,Jarno Trulli TRU,Renault,36.0,DNF,0.0,Germany,Nürburgring,Race circuit,Clockwise,Nürburg,5.148 km (3.199 mi),15,"German Grand Prix,European Grand Prix,Luxembourg Grand Prix,Eifel Grand Prix",41
2002,731,NC,11,Jacques Villeneuve VIL,BAR Honda,27.0,DNF,0.0,Germany,AVUS,Road circuit,Anti-clockwise,Berlin,8.300 km (5.157 mi),4,German Grand Prix,1
2002,731,NC,11,Jacques Villeneuve VIL,BAR Honda,27.0,DNF,0.0,Germany,Hockenheimring,Race circuit,Clockwise,Hockenheim,4.574 km (2.842 mi),16,German Grand Prix,37
2002,731,NC,11,Jacques Villeneuve VIL,BAR Honda,27.0,DNF,0.0,Germany,Nürburgring,Race circuit,Clockwise,Nürburg,5.148 km (3.199 mi),15,"German Grand Prix,European Grand Prix,Luxembourg Grand Prix,Eifel Grand Prix",41
2002,731,NC,15,Jenson Button BUT,Renault,24.0,DNF,0.0,Germany,AVUS,Road circuit,Anti-clockwise,Berlin,8.300 km (5.157 mi),4,German Grand Prix,1
2002,731,NC,15,Jenson Button BUT,Renault,24.0,DNF,0.0,Germany,Hockenheimring,Race circuit,Clockwise,Hockenheim,4.574 km (2.842 mi),16,German Grand Prix,37
2002,731,NC,15,Jenson Button BUT,Renault,24.0,DNF,0.0,Germany,Nürburgring,Race circuit,Clockwise,Nürburg,5.148 km (3.199 mi),15,"German Grand Prix,European Grand Prix,Luxembourg Grand Prix,Eifel Grand Prix",41
2002,731,NC,25,Allan McNish MCN,Toyota,23.0,DNF,0.0,Germany,AVUS,Road circuit,Anti-clockwise,Berlin,8.300 km (5.157 mi),4,German Grand Prix,1
2002,731,NC,25,Allan McNish MCN,Toyota,23.0,DNF,0.0,Germany,Hockenheimring,Race circuit,Clockwise,Hockenheim,4.574 km (2.842 mi),16,German Grand Prix,37
2002,731,NC,25,Allan McNish MCN,Toyota,23.0,DNF,0.0,Germany,Nürburgring,Race circuit,Clockwise,Nürburg,5.148 km (3.199 mi),15,"German Grand Prix,European Grand Prix,Luxembourg Grand Prix,Eifel Grand Prix",41
2002,731,NC,23,Mark Webber WEB,Minardi Asiatech,23.0,DNF,0.0,Germany,AVUS,Road circuit,Anti-clockwise,Berlin,8.300 km (5.157 mi),4,German Grand Prix,1
2002,731,NC,23,Mark Webber WEB,Minardi Asiatech,23.0,DNF,0.0,Germany,Hockenheimring,Race circuit,Clockwise,Hockenheim,4.574 km (2.842 mi),16,German Grand Prix,37
2002,731,NC,23,Mark Webber WEB,Minardi Asiatech,23.0,DNF,0.0,Germany,Nürburgring,Race circuit,Clockwise,Nürburg,5.148 km (3.199 mi),15,"German Grand Prix,European Grand Prix,Luxembourg Grand Prix,Eifel Grand Prix",41
2002,731,NC,20,Heinz-Harald Frentzen FRE,Arrows Cosworth,18.0,DNF,0.0,Germany,AVUS,Road circuit,Anti-clockwise,Berlin,8.300 km (5.157 mi),4,German Grand Prix,1
2002,731,NC,20,Heinz-Harald Frentzen FRE,Arrows Cosworth,18.0,DNF,0.0,Germany,Hockenheimring,Race circuit,Clockwise,Hockenheim,4.574 km (2.842 mi),16,German Grand Prix,37
2002,731,NC,20,Heinz-Harald Frentzen FRE,Arrows Cosworth,18.0,DNF,0.0,Germany,Nürburgring,Race circuit,Clockwise,Nürburg,5.148 km (3.199 mi),15,"German Grand Prix,European Grand Prix,Luxembourg Grand Prix,Eifel Grand Prix",41
2002,731,NC,17,Pedro de la Rosa DLR,Jaguar Cosworth,0.0,DNF,0.0,Germany,AVUS,Road circuit,Anti-clockwise,Berlin,8.300 km (5.157 mi),4,German Grand Prix,1
2002,731,NC,17,Pedro de la Rosa DLR,Jaguar Cosworth,0.0,DNF,0.0,Germany,Hockenheimring,Race circuit,Clockwise,Hockenheim,4.574 km (2.842 mi),16,German Grand Prix,37
2002,731,NC,17,Pedro de la Rosa DLR,Jaguar Cosworth,0.0,DNF,0.0,Germany,Nürburgring,Race circuit,Clockwise,Nürburg,5.148 km (3.199 mi),15,"German Grand Prix,European Grand Prix,Luxembourg Grand Prix,Eifel Grand Prix",41
2002,732,1,2,Rubens Barrichello BAR,Ferrari,77.0,1:41:49.001,10.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,2,1,Michael Schumacher MSC,Ferrari,77.0,+0.434s,6.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,3,5,Ralf Schumacher RSC,Williams BMW,77.0,+13.355s,4.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,4,4,Kimi Räikkönen RAI,McLaren Mercedes,77.0,+29.479s,3.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,5,3,David Coulthard COU,McLaren Mercedes,77.0,+37.800s,2.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,6,9,Giancarlo Fisichella FIS,Jordan Honda,77.0,+68.804s,1.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,7,8,Felipe Massa MAS,Sauber Petronas,77.0,+73.612s,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,8,14,Jarno Trulli TRU,Renault,76.0,+1 lap,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,9,7,Nick Heidfeld HEI,Sauber Petronas,76.0,+1 lap,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,10,10,Takuma Sato SAT,Jordan Honda,76.0,+1 lap,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,11,6,Juan Pablo Montoya MOY,Williams BMW,76.0,+1 lap,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,12,12,Olivier Panis PAN,BAR Honda,76.0,+1 lap,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,13,17,Pedro de la Rosa DLR,Jaguar Cosworth,75.0,+2 laps,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,14,25,Allan McNish MCN,Toyota,75.0,+2 laps,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,15,24,Mika Salo SAL,Toyota,75.0,+2 laps,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,16,23,Mark Webber WEB,Minardi Asiatech,75.0,+2 laps,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,NC,22,Anthony Davidson DAV,Minardi Asiatech,58.0,DNF,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,NC,15,Jenson Button BUT,Renault,30.0,DNF,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,NC,16,Eddie Irvine IRV,Jaguar Cosworth,23.0,DNF,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,732,NC,11,Jacques Villeneuve VIL,BAR Honda,20.0,DNF,0.0,Hungary,Hungaroring *,Race circuit,Clockwise,Mogyoród,4.381 km (2.722 mi),14,Hungarian Grand Prix,38
2002,733,1,1,Michael Schumacher MSC,Ferrari,44.0,1:21:20.634,10.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,1,1,Michael Schumacher MSC,Ferrari,44.0,1:21:20.634,10.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,1,1,Michael Schumacher MSC,Ferrari,44.0,1:21:20.634,10.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,2,2,Rubens Barrichello BAR,Ferrari,44.0,+1.977s,6.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,2,2,Rubens Barrichello BAR,Ferrari,44.0,+1.977s,6.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,2,2,Rubens Barrichello BAR,Ferrari,44.0,+1.977s,6.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,3,6,Juan Pablo Montoya MOY,Williams BMW,44.0,+18.445s,4.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,3,6,Juan Pablo Montoya MOY,Williams BMW,44.0,+18.445s,4.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,3,6,Juan Pablo Montoya MOY,Williams BMW,44.0,+18.445s,4.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,4,3,David Coulthard COU,McLaren Mercedes,44.0,+19.357s,3.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,4,3,David Coulthard COU,McLaren Mercedes,44.0,+19.357s,3.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,4,3,David Coulthard COU,McLaren Mercedes,44.0,+19.357s,3.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,5,5,Ralf Schumacher RSC,Williams BMW,44.0,+56.440s,2.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,5,5,Ralf Schumacher RSC,Williams BMW,44.0,+56.440s,2.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,5,5,Ralf Schumacher RSC,Williams BMW,44.0,+56.440s,2.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,6,16,Eddie Irvine IRV,Jaguar Cosworth,44.0,+77.370s,1.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,6,16,Eddie Irvine IRV,Jaguar Cosworth,44.0,+77.370s,1.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,6,16,Eddie Irvine IRV,Jaguar Cosworth,44.0,+77.370s,1.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,7,24,Mika Salo SAL,Toyota,44.0,+77.809s,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,7,24,Mika Salo SAL,Toyota,44.0,+77.809s,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,7,24,Mika Salo SAL,Toyota,44.0,+77.809s,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,8,11,Jacques Villeneuve VIL,BAR Honda,44.0,+79.855s,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,8,11,Jacques Villeneuve VIL,BAR Honda,44.0,+79.855s,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,8,11,Jacques Villeneuve VIL,BAR Honda,44.0,+79.855s,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,9,25,Allan McNish MCN,Toyota,43.0,+1 lap,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,9,25,Allan McNish MCN,Toyota,43.0,+1 lap,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,9,25,Allan McNish MCN,Toyota,43.0,+1 lap,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,10,7,Nick Heidfeld HEI,Sauber Petronas,43.0,+1 lap,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,10,7,Nick Heidfeld HEI,Sauber Petronas,43.0,+1 lap,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,10,7,Nick Heidfeld HEI,Sauber Petronas,43.0,+1 lap,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,11,10,Takuma Sato SAT,Jordan Honda,43.0,+1 lap,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,11,10,Takuma Sato SAT,Jordan Honda,43.0,+1 lap,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,11,10,Takuma Sato SAT,Jordan Honda,43.0,+1 lap,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,12,12,Olivier Panis PAN,BAR Honda,39.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,12,12,Olivier Panis PAN,BAR Honda,39.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,12,12,Olivier Panis PAN,BAR Honda,39.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,NC,9,Giancarlo Fisichella FIS,Jordan Honda,38.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,NC,9,Giancarlo Fisichella FIS,Jordan Honda,38.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,NC,9,Giancarlo Fisichella FIS,Jordan Honda,38.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,NC,17,Pedro de la Rosa DLR,Jaguar Cosworth,37.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,NC,17,Pedro de la Rosa DLR,Jaguar Cosworth,37.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,NC,17,Pedro de la Rosa DLR,Jaguar Cosworth,37.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,NC,8,Felipe Massa MAS,Sauber Petronas,37.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,NC,8,Felipe Massa MAS,Sauber Petronas,37.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,NC,8,Felipe Massa MAS,Sauber Petronas,37.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,NC,4,Kimi Räikkönen RAI,McLaren Mercedes,35.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,NC,4,Kimi Räikkönen RAI,McLaren Mercedes,35.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,NC,4,Kimi Räikkönen RAI,McLaren Mercedes,35.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,NC,14,Jarno Trulli TRU,Renault,35.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,NC,14,Jarno Trulli TRU,Renault,35.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,NC,14,Jarno Trulli TRU,Renault,35.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,NC,22,Anthony Davidson DAV,Minardi Asiatech,17.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,NC,22,Anthony Davidson DAV,Minardi Asiatech,17.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,NC,22,Anthony Davidson DAV,Minardi Asiatech,17.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,NC,15,Jenson Button BUT,Renault,10.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,NC,15,Jenson Button BUT,Renault,10.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,NC,15,Jenson Button BUT,Renault,10.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,733,NC,23,Mark Webber WEB,Minardi Asiatech,4.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2002,733,NC,23,Mark Webber WEB,Minardi Asiatech,4.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2002,733,NC,23,Mark Webber WEB,Minardi Asiatech,4.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2002,734,1,2,Rubens Barrichello BAR,Ferrari,53.0,1:16:19.982,10.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2002,734,1,2,Rubens Barrichello BAR,Ferrari,53.0,1:16:19.982,10.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2002,734,1,2,Rubens Barrichello BAR,Ferrari,53.0,1:16:19.982,10.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2002,734,1,2,Rubens Barrichello BAR,Ferrari,53.0,1:16:19.982,10.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2002,734,2,1,Michael Schumacher MSC,Ferrari,53.0,+0.255s,6.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2002,734,2,1,Michael Schumacher MSC,Ferrari,53.0,+0.255s,6.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2002,734,2,1,Michael Schumacher MSC,Ferrari,53.0,+0.255s,6.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2002,734,2,1,Michael Schumacher MSC,Ferrari,53.0,+0.255s,6.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2002,734,3,16,Eddie Irvine IRV,Jaguar Cosworth,53.0,+52.579s,4.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2002,734,3,16,Eddie Irvine IRV,Jaguar Cosworth,53.0,+52.579s,4.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2002,734,3,16,Eddie Irvine IRV,Jaguar Cosworth,53.0,+52.579s,4.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2002,734,3,16,Eddie Irvine IRV,Jaguar Cosworth,53.0,+52.579s,4.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2002,734,4,14,Jarno Trulli TRU,Renault,53.0,+58.219s,3.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
